file,width,height,name,class,xmin,ymin,xmax,ymax
IMG_1969.jpg,1080,1440,Gecis Yasagi Sonu (End of no passing),12,530,731,642,846
IMG_5349.jpg,1440,1080,Duz veya Sola Gidis (Go straight or left),10,544,390,568,420
IMG_5349.jpg,1440,1080,Duz veya Saga Gidis (Go straight or right),9,1179,378,1230,426
IMG_0745.jpg,1080,1440,Yol Ver (Yield),25,321,659,367,713
IMG_1888.jpg,1080,1440,Gevsek Yamac (Loose Slope),29,537,608,576,649
IMG_5573.jpg,1440,1080,Yol Ver (Yield),25,396,423,416,444
IMG_5573.jpg,1440,1080,Oncelikli Yol (Priority road),17,0,323,92,413
IMG_0888.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,655,615,686,648
IMG_1474.jpg,1080,1440,30km_h Hiz Limiti (Speed limit),1,248,370,312,437
IMG_5811.jpg,1440,1080,Genel Uyari (General caution),14,598,450,628,480
IMG_5811.jpg,1440,1080,Engebeli Yol (Bumpy road),11,593,474,629,506
IMG_5567.jpg,1440,1080,70km_h Hiz Limiti (Speed limit),4,258,422,320,482
IMG_1174.jpg,1080,1440,Trafik Isiklari (Traffic signals),22,98,549,143,595
IMG_1174.jpg,1080,1440,Trafik Isiklari (Traffic signals),22,443,551,480,588
IMG_5695.jpg,1440,1080,Oncelikli Yol (Priority road),17,620,515,642,540
IMG_5695.jpg,1440,1080,Oncelikli Yol (Priority road),17,1005,544,1030,566
IMG_1347.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,369,570,422,623
IMG_1347.jpg,1080,1440,Sola Surekli Tehlikeli Viraj (Double curve-Right),36,895,593,916,616
IMG_1347.jpg,1080,1440,Sola Surekli Tehlikeli Viraj (Double curve-Right),36,709,611,727,631
IMG_1146.jpg,1080,1440,Dur (Stop),8,346,333,415,459
IMG_1231.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,485,590,576,678
IMG_5672.jpg,1440,1080,70km_h Hiz Limiti (Speed limit),4,543,551,570,582
IMG_5224.jpg,1440,1080,4_80 m den Yuksek Arac giremez (Vehicle higher than 4_80 m cannot enter),30,896,530,959,590
IMG_1022.jpg,1080,1440,Trafik Isiklari (Traffic signals),22,376,446,519,587
IMG_1022.jpg,1080,1440,U Donusu (U-turn),27,617,607,646,639
IMG_1576.jpg,1080,1440,4_80 m den Yuksek Arac giremez (Vehicle higher than 4_80 m cannot enter),30,390,542,440,590
IMG_1576.jpg,1080,1440,4_80 m den Yuksek Arac giremez (Vehicle higher than 4_80 m cannot enter),30,683,519,741,571
IMG_0916.jpg,1080,1440,70km_h Hiz Limiti (Speed limit),4,554,637,580,663
IMG_5687.jpg,1440,1080,Yaya Gecidi (Crosswalk),33,349,348,400,399
IMG_2036.jpg,1080,1440,Saga Tehlikeli Viraj (Dangerous curve to the right),18,456,570,506,615
IMG_1151.jpg,1080,1440,Okul Gecidi (School passing),37,110,581,142,613
IMG_1151.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,115,607,140,632
IMG_1151.jpg,1080,1440,Okul Gecidi (School passing),37,404,596,436,627
IMG_1151.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,404,620,429,645
IMG_2355.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,424,203,590,360
IMG_5390.jpg,1440,1080,Oncelikli Yol (Priority road),17,415,416,445,442
IMG_5390.jpg,1440,1080,Oncelikli Yol (Priority road),17,906,414,936,443
IMG_1415.jpg,1080,1440,Genel Uyari (General caution),14,491,601,521,624
IMG_2406.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,549,608,575,635
IMG_1660.jpg,1080,1440,EDS,38,605,552,678,624
IMG_1953.jpg,1080,1440,Gecis Yasagi Sonu (End of no passing),12,564,684,646,764
IMG_2508.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,861,74,975,184
IMG_1052.jpg,1080,1440,Oncelikli Yol (Priority road),17,330,703,403,781
IMG_1605.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,584,626,611,653
IMG_5229.jpg,1440,1080,Yol Ver (Yield),25,123,498,147,521
IMG_5229.jpg,1440,1080,Duz veya Sola Gidis (Go straight or left),10,548,498,573,526
IMG_1412.jpg,1080,1440,Dur (Stop),8,285,784,323,836
IMG_0967.jpg,1080,1440,Trafik Isiklari (Traffic signals),22,486,607,530,651
IMG_5720.jpg,1440,1080,Genel Uyari (General caution),14,648,440,677,468
IMG_5720.jpg,1440,1080,Engebeli Yol (Bumpy road),11,647,462,675,488
IMG_0769.jpg,1080,1440,Duz veya Sola Gidis (Go straight or left),10,247,617,320,691
IMG_5271.jpg,1440,1080,Soldan Gidiniz (Keep left),21,908,475,930,494
IMG_5818.jpg,1440,1080,Duz veya Sola Gidis (Go straight or left),10,646,390,725,469
IMG_1384.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,660,585,740,654
IMG_2018.jpg,1080,1440,Genel Uyari (General caution),14,505,361,594,440
IMG_2018.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,473,451,635,587
IMG_5590.jpg,1440,1080,Yayalar (Pedestrians),23,654,396,688,427
IMG_5590.jpg,1440,1080,30km_h Hiz Limiti (Speed limit),1,656,423,687,449
IMG_5736.jpg,1440,1080,Duz veya Sola Gidis (Go straight or left),10,702,508,748,556
IMG_5509.jpg,1440,1080,Yaya Gecidi (Crosswalk),33,444,505,473,531
IMG_5652.jpg,1440,1080,70km_h Hiz Limiti (Speed limit),4,456,351,511,408
IMG_5222.jpg,1440,1080,Duz veya Sola Gidis (Go straight or left),10,507,529,549,569
IMG_5585.jpg,1440,1080,Her Iki Yandan gidiniz (Go from both sides),35,970,451,1016,496
IMG_5585.jpg,1440,1080,Genel Uyari (General caution),14,1170,383,1220,426
IMG_5585.jpg,1440,1080,Engebeli Yol (Bumpy road),11,1173,418,1219,458
IMG_2554.jpg,1080,1440,U Donusu Yasak (U Turn is not allowed),28,172,156,239,238
IMG_2554.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,576,215,616,261
IMG_5664.jpg,1440,1080,70km_h Hiz Limiti (Speed limit),4,1080,361,1152,423
IMG_1849.jpg,1080,1440,Gecis Yasagi Sonu (End of no passing),12,532,662,560,691
IMG_1642.jpg,1080,1440,Duz veya Sola Gidis (Go straight or left),10,375,621,446,695
IMG_5235.jpg,1440,1080,Yaya Gecidi (Crosswalk),33,535,499,557,521
IMG_5235.jpg,1440,1080,Yaya Gecidi (Crosswalk),33,857,485,879,507
IMG_0964.jpg,1080,1440,Trafik Isiklari (Traffic signals),22,555,579,631,645
IMG_5444.jpg,1440,1080,50km_h Hiz Limiti (Speed limit),2,811,435,838,461
IMG_1066.jpg,1080,1440,Trafik Isiklari (Traffic signals),22,224,382,407,539
IMG_5320.jpg,1440,1080,Duz veya Sola Gidis (Go straight or left),10,335,369,379,415
IMG_1860.jpg,1080,1440,Buzlanma (Beware of ice/snow),7,417,604,527,711
IMG_1400.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,642,571,727,656
IMG_1559.jpg,1080,1440,Gevsek Malzemeli Yol (Loose Material Road),31,650,475,705,527
IMG_1559.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,657,522,699,561
IMG_5297.jpg,1440,1080,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,172,419,243,489
IMG_5297.jpg,1440,1080,U Donusu (U-turn),27,189,479,226,517
IMG_5297.jpg,1440,1080,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,850,462,910,515
IMG_5297.jpg,1440,1080,U Donusu (U-turn),27,866,507,894,539
IMG_5450.jpg,1440,1080,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,52,307,164,416
IMG_5450.jpg,1440,1080,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,1038,383,1136,467
IMG_1627.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,461,609,520,671
IMG_0861.jpg,1080,1440,Engebeli Yol (Bumpy road),11,871,571,927,623
IMG_1419.jpg,1080,1440,Genel Uyari (General caution),14,669,608,707,651
IMG_1221.jpg,1080,1440,Engebeli Yol (Bumpy road),11,757,567,844,650
IMG_1221.jpg,1080,1440,70km_h Hiz Limiti (Speed limit),4,763,658,831,725
IMG_1262.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,364,589,425,652
IMG_1625.jpg,1080,1440,Sola Surekli Tehlikeli Viraj (Double curve-Right),36,656,672,734,736
IMG_5366.jpg,1440,1080,Engebeli Yol (Bumpy road),11,821,437,869,480
IMG_1554.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,287,563,312,588
IMG_1554.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,642,557,668,583
IMG_1275.jpg,1080,1440,Sola Tehlikeli Viraj (Dangerous curve to the left),20,283,661,311,686
IMG_1601.jpg,1080,1440,70km_h Hiz Limiti (Speed limit),4,659,597,713,655
IMG_5763.jpg,1440,1080,Genel Uyari (General caution),14,508,431,565,486
IMG_5763.jpg,1440,1080,30km_h Hiz Limiti (Speed limit),1,514,480,562,521
IMG_5763.jpg,1440,1080,Engebeli Yol (Bumpy road),11,688,489,709,513
IMG_5763.jpg,1440,1080,Dur (Stop),8,715,496,735,515
IMG_5763.jpg,1440,1080,Dur (Stop),8,873,472,892,494
IMG_5763.jpg,1440,1080,Engebeli Yol (Bumpy road),11,878,458,903,484
IMG_5763.jpg,1440,1080,Genel Uyari (General caution),14,1075,374,1140,434
IMG_5763.jpg,1440,1080,30km_h Hiz Limiti (Speed limit),1,1080,429,1132,480
IMG_20171217_141604.jpg,1440,1080,Dur (Stop),8,384,496,431,535
IMG_20171217_141604.jpg,1440,1080,Sagdan Gidiniz (Keep right),19,515,476,535,498
IMG_20171217_141604.jpg,1440,1080,Dur (Stop),8,877,508,923,554
IMG_2041.jpg,1080,1440,Yayalar (Pedestrians),23,343,605,406,667
IMG_2041.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,335,658,398,721
IMG_2041.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,342,705,387,752
IMG_2041.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,960,503,1059,584
IMG_1268.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,844,477,973,606
IMG_5825.jpg,1440,1080,Sagdan Gidiniz (Keep right),19,628,517,666,553
IMG_1165.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,824,340,894,409
IMG_1165.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,893,333,967,404
IMG_5749.jpg,1440,1080,Oncelikli Yol (Priority road),17,546,473,573,501
IMG_5749.jpg,1440,1080,Oncelikli Yol (Priority road),17,1039,474,1067,502
IMG_1204.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,496,646,548,698
IMG_1754.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,390,694,433,735
IMG_1543.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,190,519,261,588
IMG_1543.jpg,1080,1440,Egimli Yol (Slop),39,729,587,770,627
IMG_0924.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,333,560,430,651
IMG_0924.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,996,633,1043,681
IMG_5493.jpg,1440,1080,Oncelikli Yol (Priority road),17,265,384,348,450
IMG_0680.jpg,1440,1080,Dur (Stop),8,478,552,522,596
IMG_5414.jpg,1440,1080,Duz veya Saga Gidis (Go straight or right),9,957,479,981,501
IMG_1715.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,384,636,453,703
IMG_1851.jpg,1080,1440,Gecis Yasagi Sonu (End of no passing),12,440,629,464,656
IMG_5358.jpg,1440,1080,Yol Ver (Yield),25,35,390,86,432
IMG_5712.jpg,1440,1080,Sagdan Gidiniz (Keep right),19,494,470,535,513
IMG_1726.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,512,644,534,663
IMG_0764.jpg,1080,1440,Oncelikli Yol (Priority road),17,927,731,999,793
IMG_1123.jpg,1080,1440,Trafik Isiklari (Traffic signals),22,32,545,122,619
IMG_1123.jpg,1080,1440,Trafik Isiklari (Traffic signals),22,534,654,565,685
IMG_0775.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,718,587,803,665
IMG_0696.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,228,585,276,634
IMG_2327.jpg,1080,1440,Sola Tehlikeli Viraj (Dangerous curve to the left),20,442,413,537,502
IMG_1312.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,850,664,870,686
IMG_5539.jpg,1440,1080,Yaya Gecidi (Crosswalk),33,433,463,465,491
IMG_1698.jpg,1080,1440,Yaya Gecidi (Crosswalk),33,564,632,603,670
IMG_0943.jpg,1080,1440,Oncelikli Yol (Priority road),17,127,667,195,737
IMG_1862.jpg,1080,1440,Saga Tehlikeli Viraj (Dangerous curve to the right),18,549,722,605,775
IMG_2475.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,627,432,724,517
IMG_2024.jpg,1080,1440,Gevsek Yamac (Loose Slope),29,416,400,670,666
IMG_1512.jpg,1080,1440,Saga Tehlikeli Viraj (Dangerous curve to the right),18,408,672,470,736
IMG_2014.jpg,1080,1440,Gecis Yasagi (No passing),13,450,544,544,630
IMG_5302.jpg,1440,1080,EDS,38,1105,405,1151,452
IMG_1831.jpg,1080,1440,Yol Daralmasi (Road narrowing),40,608,599,683,670
IMG_1831.jpg,1080,1440,70km_h Hiz Limiti (Speed limit),4,616,662,680,722
IMG_1263.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,636,437,789,587
IMG_1085.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,187,349,334,488
IMG_5762.jpg,1440,1080,Genel Uyari (General caution),14,640,474,673,505
IMG_5762.jpg,1440,1080,30km_h Hiz Limiti (Speed limit),1,646,498,670,522
IMG_5762.jpg,1440,1080,Genel Uyari (General caution),14,919,450,950,481
IMG_5762.jpg,1440,1080,30km_h Hiz Limiti (Speed limit),1,920,476,946,501
IMG_1521.jpg,1080,1440,Saga Surekli Tehlikeli Viraj (Double curve-Right),15,613,572,671,626
IMG_1183.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,663,468,769,564
IMG_5643.jpg,1440,1080,Duraklamak ve Parketmek Yasaktir (No stoping and parking),34,889,513,919,540
IMG_5482.jpg,1440,1080,Yaya Gecidi (Crosswalk),33,477,466,502,488
IMG_5482.jpg,1440,1080,Yaya Gecidi (Crosswalk),33,916,470,943,497
IMG_1575.jpg,1080,1440,4_80 m den Yuksek Arac giremez (Vehicle higher than 4_80 m cannot enter),30,348,593,372,618
IMG_1575.jpg,1080,1440,4_80 m den Yuksek Arac giremez (Vehicle higher than 4_80 m cannot enter),30,476,590,503,616
IMG_5261.jpg,1440,1080,Trafik Isiklari (Traffic signals),22,419,412,459,457
IMG_5261.jpg,1440,1080,Trafik Isiklari (Traffic signals),22,901,425,943,464
IMG_1926.jpg,1080,1440,Gecis Yasagi (No passing),13,602,564,662,624
IMG_5603.jpg,1440,1080,Duz veya Saga Gidis (Go straight or right),9,1201,464,1233,496
IMG_20171217_150511.jpg,1440,1080,Gecis Yasagi Sonu (End of no passing),12,45,528,93,575
IMG_5498.jpg,1440,1080,70km_h Hiz Limiti (Speed limit),4,980,438,1002,465
IMG_5372.jpg,1440,1080,Yol Ver (Yield),25,2,238,85,347
IMG_5372.jpg,1440,1080,Yol Ver (Yield),25,937,319,1019,405
IMG_1846.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,733,625,796,685
IMG_1155.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,0,542,29,580
IMG_1155.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,300,538,335,573
IMG_1155.jpg,1080,1440,Okul Gecidi (School passing),37,726,486,799,568
IMG_2034.jpg,1080,1440,Saga Surekli Tehlikeli Viraj (Double curve-Right),15,707,522,833,626
IMG_2034.jpg,1080,1440,Buzlanma (Beware of ice/snow),7,713,620,832,722
IMG_5513.jpg,1440,1080,Yaya Gecidi (Crosswalk),33,473,435,499,466
IMG_1060.jpg,1080,1440,Trafik Isiklari (Traffic signals),22,701,439,791,517
IMG_5792.jpg,1440,1080,Genel Uyari (General caution),14,501,464,540,499
IMG_5792.jpg,1440,1080,30km_h Hiz Limiti (Speed limit),1,503,494,535,523
IMG_5792.jpg,1440,1080,Engebeli Yol (Bumpy road),11,607,507,628,527
IMG_1886.jpg,1080,1440,Saga Surekli Tehlikeli Viraj (Double curve-Right),15,602,632,641,675
IMG_1069.jpg,1080,1440,Oncelikli Yol (Priority road),17,507,493,612,600
IMG_1069.jpg,1080,1440,Yaya Gecidi (Crosswalk),33,913,602,957,646
IMG_5721.jpg,1440,1080,Genel Uyari (General caution),14,620,403,662,443
IMG_5721.jpg,1440,1080,Engebeli Yol (Bumpy road),11,620,437,661,477
IMG_5746.jpg,1440,1080,Yaya Gecidi (Crosswalk),33,398,414,453,463
IMG_0699.jpg,1080,1440,Gecis Yasagi (No passing),13,486,715,508,739
IMG_2002.jpg,1080,1440,Gecis Yasagi Sonu (End of no passing),12,276,690,315,733
IMG_2002.jpg,1080,1440,Gevsek Yamac (Loose Slope),29,394,593,496,688
IMG_1189.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,622,461,730,559
IMG_5389.jpg,1440,1080,Trafik Isiklari (Traffic signals),22,274,368,337,427
IMG_5389.jpg,1440,1080,U Donusu (U-turn),27,287,414,322,453
IMG_5389.jpg,1440,1080,Trafik Isiklari (Traffic signals),22,930,348,1024,419
IMG_5389.jpg,1440,1080,U Donusu (U-turn),27,956,409,998,456
IMG_1654.jpg,1080,1440,EDS,38,625,619,656,646
IMG_1768.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,501,589,557,643
IMG_1139.jpg,1080,1440,Buzlanma (Beware of ice/snow),7,2,538,130,671
IMG_0981.jpg,1080,1440,Sola Tehlikeli Viraj (Dangerous curve to the left),20,83,612,131,656
IMG_0981.jpg,1080,1440,4_80 m den Yuksek Arac giremez (Vehicle higher than 4_80 m cannot enter),30,89,648,124,681
IMG_0981.jpg,1080,1440,Sola Tehlikeli Viraj (Dangerous curve to the left),20,533,618,578,657
IMG_0981.jpg,1080,1440,4_80 m den Yuksek Arac giremez (Vehicle higher than 4_80 m cannot enter),30,540,651,569,683
IMG_1460.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,521,598,611,682
IMG_1343.jpg,1080,1440,Gevsek Yamac (Loose Slope),29,568,456,642,523
IMG_0711.jpg,1080,1440,Dur (Stop),8,520,710,549,740
IMG_0711.jpg,1080,1440,Genel Uyari (General caution),14,621,637,678,694
IMG_1124.jpg,1080,1440,Trafik Isiklari (Traffic signals),22,292,514,388,609
IMG_5306.jpg,1440,1080,Trafik Isiklari (Traffic signals),22,670,479,694,502
IMG_1196.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,604,628,638,661
IMG_5501.jpg,1440,1080,Yaya Gecidi (Crosswalk),33,631,473,656,496
IMG_5836.jpg,1440,1080,Sagdan Gidiniz (Keep right),19,259,403,319,461
IMG_5312.jpg,1440,1080,EDS,38,942,488,960,509
IMG_5570.jpg,1440,1080,Oncelikli Yol (Priority road),17,606,503,629,526
IMG_5570.jpg,1440,1080,Her Iki Yandan gidiniz (Go from both sides),35,1034,490,1076,531
IMG_1648.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,542,670,565,696
IMG_1648.jpg,1080,1440,Soldan Gidiniz (Keep left),21,776,676,796,698
IMG_0990.jpg,1080,1440,Yol Ver (Yield),25,387,619,430,663
IMG_1225.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,413,649,441,678
IMG_5805.jpg,1440,1080,Sagdan Gidiniz (Keep right),19,549,446,584,482
IMG_5738.jpg,1440,1080,Okul Gecidi (School passing),37,1029,531,1129,629
IMG_5738.jpg,1440,1080,Yaya Gecidi (Crosswalk),33,970,641,998,666
IMG_5738.jpg,1440,1080,30km_h Hiz Limiti (Speed limit),1,1041,619,1123,700
IMG_5495.jpg,1440,1080,Oncelikli Yol (Priority road),17,229,368,314,444
IMG_5211.jpg,1440,1080,Genel Uyari (General caution),14,737,456,794,516
IMG_5211.jpg,1440,1080,Engebeli Yol (Bumpy road),11,730,505,790,570
IMG_1614.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,307,586,383,660
IMG_0968.jpg,1080,1440,Trafik Isiklari (Traffic signals),22,740,485,850,587
IMG_2017.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,564,464,648,547
IMG_2017.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,753,488,826,558
IMG_5396.jpg,1440,1080,Trafik Isiklari (Traffic signals),22,377,396,430,446
IMG_5396.jpg,1440,1080,Trafik Isiklari (Traffic signals),22,837,418,884,455
IMG_1313.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,489,725,550,784
IMG_0940.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,587,505,698,608
IMG_5352.jpg,1440,1080,Yol Ver (Yield),25,413,442,435,468
IMG_5352.jpg,1440,1080,Yol Ver (Yield),25,894,449,920,475
IMG_20171217_153133.jpg,1440,1080,Buzlanma (Beware of ice/snow),7,600,497,668,559
IMG_1232.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,563,593,682,707
IMG_5210.jpg,1440,1080,Genel Uyari (General caution),14,718,462,772,514
IMG_5210.jpg,1440,1080,Engebeli Yol (Bumpy road),11,714,503,774,555
IMG_1583.jpg,1080,1440,70km_h Hiz Limiti (Speed limit),4,463,630,514,677
IMG_1583.jpg,1080,1440,70km_h Hiz Limiti (Speed limit),4,648,628,692,671
IMG_0719.jpg,1080,1440,Sola Tehlikeli Viraj (Dangerous curve to the left),20,384,703,431,745
IMG_0719.jpg,1080,1440,Gecis Yasagi (No passing),13,617,658,709,753
IMG_1408.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,399,548,421,571
IMG_1408.jpg,1080,1440,Sola Tehlikeli Viraj (Dangerous curve to the left),20,598,530,633,564
IMG_1408.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,748,499,822,566
IMG_5356.jpg,1440,1080,Yol Ver (Yield),25,119,415,152,449
IMG_5356.jpg,1440,1080,Yol Ver (Yield),25,799,425,824,450
IMG_1353.jpg,1080,1440,Buzlanma (Beware of ice/snow),7,900,489,1010,589
IMG_1724.jpg,1080,1440,EDS,38,619,607,666,657
IMG_2053.jpg,1080,1440,Dur (Stop),8,380,553,452,623
IMG_2053.jpg,1080,1440,Duz veya Sola Gidis (Go straight or left),10,581,576,659,669
IMG_2053.jpg,1080,1440,Buzlanma (Beware of ice/snow),7,684,490,792,596
IMG_1551.jpg,1080,1440,Soldan Gidiniz (Keep left),21,518,655,535,681
IMG_1551.jpg,1080,1440,Soldan Gidiniz (Keep left),21,591,648,613,671
IMG_5541.jpg,1440,1080,Trafik Isiklari (Traffic signals),22,890,476,926,509
IMG_5803.jpg,1440,1080,Duz veya Sola Gidis (Go straight or left),10,501,462,557,511
IMG_1048.jpg,1080,1440,70km_h Hiz Limiti (Speed limit),4,676,463,745,534
IMG_1048.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,749,461,822,528
IMG_1048.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,829,454,893,528
IMG_1093.jpg,1080,1440,Buzlanma (Beware of ice/snow),7,730,479,858,599
IMG_1695.jpg,1080,1440,Okul Gecidi (School passing),37,582,603,625,645
IMG_1695.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,587,639,620,672
IMG_5321.jpg,1440,1080,90km_h Hiz Limiti (Speed limit),5,859,415,880,433
IMG_1220.jpg,1080,1440,Engebeli Yol (Bumpy road),11,464,589,492,619
IMG_1220.jpg,1080,1440,70km_h Hiz Limiti (Speed limit),4,464,619,489,644
IMG_1473.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,481,524,545,588
IMG_1473.jpg,1080,1440,30km_h Hiz Limiti (Speed limit),1,745,599,772,632
IMG_5668.jpg,1440,1080,Okul Gecidi (School passing),37,1049,287,1140,369
IMG_5668.jpg,1440,1080,30km_h Hiz Limiti (Speed limit),1,1058,364,1134,436
IMG_1727.jpg,1080,1440,Sola Tehlikeli Viraj (Dangerous curve to the left),20,444,582,494,631
IMG_2469.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,454,392,515,452
IMG_1606.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,345,622,404,688
IMG_0776.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,106,672,146,709
IMG_5294.jpg,1440,1080,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,546,494,566,515
IMG_1261.jpg,1080,1440,Buzlanma (Beware of ice/snow),7,695,520,834,640
IMG_2443.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,550,518,593,556
IMG_1238.jpg,1080,1440,Gecis Yasagi (No passing),13,227,590,298,667
IMG_1238.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,224,673,294,747
IMG_1017.jpg,1080,1440,70km_h Hiz Limiti (Speed limit),4,645,500,695,554
IMG_1017.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,697,502,744,553
IMG_1017.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,746,503,790,553
IMG_1182.jpg,1080,1440,Sola Tehlikeli Viraj (Dangerous curve to the left),20,203,443,273,514
IMG_5458.jpg,1440,1080,Trafik Isiklari (Traffic signals),22,560,451,592,481
IMG_5458.jpg,1440,1080,Trafik Isiklari (Traffic signals),22,809,453,838,483
IMG_1907.jpg,1080,1440,Saga Tehlikeli Viraj (Dangerous curve to the right),18,300,584,326,607
IMG_1661.jpg,1080,1440,EDS,38,482,623,524,662
IMG_5694.jpg,1440,1080,Oncelikli Yol (Priority road),17,546,441,587,488
IMG_5694.jpg,1440,1080,Oncelikli Yol (Priority road),17,1044,464,1085,506
IMG_5593.jpg,1440,1080,Yaya Gecidi (Crosswalk),33,499,345,553,400
IMG_5579.jpg,1440,1080,Yol Ver (Yield),25,573,427,617,469
IMG_2499.jpg,1080,1440,Gevsek Malzemeli Yol (Loose Material Road),31,835,104,1006,283
IMG_2499.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,882,226,1005,347
IMG_2499.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,884,226,1009,349
IMG_1345.jpg,1080,1440,Buzlanma (Beware of ice/snow),7,145,487,222,556
IMG_1345.jpg,1080,1440,Buzlanma (Beware of ice/snow),7,932,452,1057,565
IMG_5445.jpg,1440,1080,50km_h Hiz Limiti (Speed limit),2,904,426,950,474
